TIME,BASE_AVAILABLE_BALANCE,QUOTE_AVAILABLE_BALANCE,BEST_BID_PRICE,BEST_ASK_PRICE
2021-12-12T00:00:00.000000000Z,1.436414468,29132.805535,49389.2,49390
2021-12-12T00:00:13.000000000Z,1.436414468,29132.805535,49405.5,49405.6
2021-12-12T00:00:26.000000000Z,1.436414468,29132.805535,49418.3,49418.4
2021-12-12T00:00:39.000000000Z,1.436414468,29132.805535,49401.5,49401.6
2021-12-12T00:00:52.000000000Z,1.436414468,29132.805535,49413.6,49413.7
2021-12-12T00:01:05.000000000Z,1.436414468,29132.805535,49423.6,49423.7
2021-12-12T00:01:18.000000000Z,1.436414468,29132.805535,49426.8,49426.9
2021-12-12T00:01:31.000000000Z,1.436414468,29132.805535,49429.9,49430
2021-12-12T00:01:44.000000000Z,1.436414468,29132.805535,49421,49421.1
2021-12-12T00:01:57.000000000Z,1.436414468,29132.805535,49425.9,49426
2021-12-12T00:02:10.000000000Z,1.436414468,29132.805535,49364.8,49364.9
2021-12-12T00:02:23.000000000Z,1.436414468,29132.805535,49381.4,49381.5
2021-12-12T00:02:36.000000000Z,1.436414468,29132.805535,49371.3,49371.4
2021-12-12T00:02:49.000000000Z,1.436414468,29132.805535,49382.1,49382.2
2021-12-12T00:03:02.000000000Z,1.436414468,29132.805535,49416.3,49416.4
2021-12-12T00:03:15.000000000Z,1.436414468,29132.805535,49439,49439.1
2021-12-12T00:03:28.000000000Z,1.436414468,29132.805535,49400.3,49400.4
2021-12-12T00:03:41.000000000Z,1.436414468,29132.805535,49393.6,49393.7
2021-12-12T00:03:54.000000000Z,1.436414468,29132.805535,49389.8,49389.9
2021-12-12T00:04:07.000000000Z,1.436414468,29132.805535,49403.6,49403.7
2021-12-12T00:04:20.000000000Z,1.436414468,29132.805535,49389.1,49389.2
2021-12-12T00:04:33.000000000Z,1.436414468,29132.805535,49406.4,49406.5
2021-12-12T00:04:46.000000000Z,1.436414468,29132.805535,49402.6,49402.7
2021-12-12T00:04:59.000000000Z,1.436414468,29132.805535,49418.2,49418.3
2021-12-12T00:05:12.000000000Z,1.436414468,29132.805535,49408.8,49408.9
2021-12-12T00:05:25.000000000Z,1.436414468,29132.805535,49387.1,49387.2
2021-12-12T00:05:38.000000000Z,1.436414468,29132.805535,49381.2,49381.3
2021-12-12T00:05:51.000000000Z,1.436414468,29132.805535,49381.2,49381.3
2021-12-12T00:06:04.000000000Z,1.436414468,29132.805535,49413.8,49413.9
2021-12-12T00:06:17.000000000Z,1.436414468,29132.805535,49409.3,49409.4
2021-12-12T00:06:30.000000000Z,1.436414468,29132.805535,49420.2,49420.3
2021-12-12T00:06:43.000000000Z,1.436414468,29132.805535,49425,49425.1
2021-12-12T00:06:56.000000000Z,1.436414468,29132.805535,49421.9,49422
2021-12-12T00:07:09.000000000Z,1.436414468,29132.805535,49421.3,49421.4
2021-12-12T00:07:22.000000000Z,1.436414468,29132.805535,49415.9,49416
2021-12-12T00:07:35.000000000Z,1.436414468,29132.805535,49405.7,49405.8
2021-12-12T00:07:48.000000000Z,1.436414468,29132.805535,49394.5,49394.6
2021-12-12T00:08:01.000000000Z,1.436414468,29132.805535,49390.4,49390.5
2021-12-12T00:08:14.000000000Z,1.436414468,29132.805535,49394.5,49394.6
2021-12-12T00:08:27.000000000Z,1.436414468,29132.805535,49428.7,49428.8
2021-12-12T00:08:40.000000000Z,1.436414468,29132.805535,49437.4,49437.5
2021-12-12T00:08:53.000000000Z,1.436414468,29132.805535,49470.9,49471
2021-12-12T00:09:06.000000000Z,1.436414468,29132.805535,49522.9,49523
2021-12-12T00:09:19.000000000Z,1.436414468,29132.805535,49560.8,49560.9
2021-12-12T00:09:32.000000000Z,1.436414468,29132.805535,49511.3,49515.5
2021-12-12T00:09:45.000000000Z,1.436414468,29132.805535,49455,49455.1
2021-12-12T00:09:58.000000000Z,1.436414468,29132.805535,49409.7,49409.8
2021-12-12T00:10:11.000000000Z,1.436414468,29132.805535,49451.8,49451.9
2021-12-12T00:10:24.000000000Z,1.436414468,29132.805535,49371.5,49371.6
2021-12-12T00:10:37.000000000Z,1.436414468,29132.805535,49354.5,49355.2
2021-12-12T00:10:50.000000000Z,1.436414468,29132.805535,49343.5,49343.6
2021-12-12T00:11:03.000000000Z,1.436414468,29132.805535,49333.1,49333.2
2021-12-12T00:11:16.000000000Z,1.436414468,29132.805535,49332.9,49333
2021-12-12T00:11:29.000000000Z,1.436414468,29132.805535,49370.5,49370.6
2021-12-12T00:11:42.000000000Z,1.436414468,29132.805535,49430.2,49430.3
2021-12-12T00:11:55.000000000Z,1.436414468,29132.805535,49465,49465.1
2021-12-12T00:12:08.000000000Z,1.436414468,29132.805535,49468.8,49468.9
2021-12-12T00:12:21.000000000Z,1.436414468,29132.805535,49456.4,49456.5
2021-12-12T00:12:34.000000000Z,1.436414468,29132.805535,49467.3,49467.4
2021-12-12T00:12:47.000000000Z,1.436414468,29132.805535,49436.4,49436.5
2021-12-12T00:13:00.000000000Z,1.436414468,29132.805535,49454.1,49454.2
2021-12-12T00:13:13.000000000Z,1.436414468,29132.805535,49441,49441.1
2021-12-12T00:13:26.000000000Z,1.436414468,29132.805535,49473.6,49473.7
2021-12-12T00:13:39.000000000Z,1.436414468,29132.805535,49482.6,49482.7
2021-12-12T00:13:52.000000000Z,1.483577068,26799.077465,49458.4,49458.5
2021-12-12T00:14:05.000000000Z,1.503210078,25828.062956,49468.4,49472.3
2021-12-12T00:14:18.000000000Z,1.503210078,25828.062956,49474.4,49474.5
2021-12-12T00:14:31.000000000Z,1.503210078,25828.062956,49474.3,49474.4
2021-12-12T00:14:44.000000000Z,1.503210078,25828.062956,49452.3,49452.4
2021-12-12T00:14:57.000000000Z,1.503210078,25828.062956,49459.6,49459.7
