TIME,BASE_AVAILABLE_BALANCE,QUOTE_AVAILABLE_BALANCE,BEST_BID_PRICE,BEST_ASK_PRICE
2021-12-03T00:00:07.000000000Z,1.912595028,4400.0481264,56488.9,56489
2021-12-03T00:00:20.000000000Z,1.912595028,4400.0481264,56504,56504.1
2021-12-03T00:00:33.000000000Z,1.912595028,4400.0481264,56529.1,56529.2
2021-12-03T00:00:46.000000000Z,1.912595028,4400.0481264,56545.1,56545.2
2021-12-03T00:00:59.000000000Z,1.912595028,4400.0481264,56539.5,56539.6
2021-12-03T00:01:12.000000000Z,1.912595028,4400.0481264,56515.5,56515.6
2021-12-03T00:01:25.000000000Z,1.912595028,4400.0481264,56519.4,56519.5
2021-12-03T00:01:38.000000000Z,1.912595028,4400.0481264,56515.7,56515.8
2021-12-03T00:01:51.000000000Z,1.912595028,4400.0481264,56493.7,56493.8
2021-12-03T00:02:04.000000000Z,1.912595028,4400.0481264,56460,56460.2
2021-12-03T00:02:17.000000000Z,1.912595028,4400.0481264,56477.4,56483.4
2021-12-03T00:02:30.000000000Z,1.912595028,4400.0481264,56449,56449.1
2021-12-03T00:02:43.000000000Z,1.912595028,4400.0481264,56442.9,56443
2021-12-03T00:02:56.000000000Z,1.912595028,4400.0481264,56474,56474.1
2021-12-03T00:03:09.000000000Z,1.912595028,4400.0481264,56446.9,56447
2021-12-03T00:03:22.000000000Z,1.912595028,4400.0481264,56440.6,56440.7
2021-12-03T00:03:35.000000000Z,1.912595028,4400.0481264,56473.9,56474
2021-12-03T00:03:48.000000000Z,1.912595028,4400.0481264,56479.3,56479.4
2021-12-03T00:04:01.000000000Z,1.912595028,4400.0481264,56476.8,56476.9
2021-12-03T00:04:14.000000000Z,1.912595028,4400.0481264,56488.1,56488.2
2021-12-03T00:04:27.000000000Z,1.912595028,4400.0481264,56494.8,56494.9
2021-12-03T00:04:40.000000000Z,1.912595028,4400.0481264,56526.1,56526.2
2021-12-03T00:04:53.000000000Z,1.912595028,4400.0481264,56503.9,56504
2021-12-03T00:05:06.000000000Z,1.912595028,4400.0481264,56484.7,56484.8
2021-12-03T00:05:19.000000000Z,1.866239818,7018.4128922,56493.5,56493.6
2021-12-03T00:05:32.000000000Z,1.866239818,7018.4128922,56519.7,56519.8
2021-12-03T00:05:45.000000000Z,1.866239818,7018.4128922,56522.3,56522.4
2021-12-03T00:05:58.000000000Z,1.866239818,7018.4128922,56506.7,56510.2
2021-12-03T00:06:11.000000000Z,1.866239818,7018.4128922,56534.5,56534.6
2021-12-03T00:06:24.000000000Z,1.866239818,7018.4128922,56554.1,56554.2
2021-12-03T00:06:37.000000000Z,1.866239818,7018.4128922,56540.3,56540.4
2021-12-03T00:06:50.000000000Z,1.866239818,7018.4128922,56526.4,56526.5
2021-12-03T00:07:03.000000000Z,1.866239818,7018.4128922,56486.4,56486.5
2021-12-03T00:07:16.000000000Z,1.866239818,7018.4128922,56501.6,56501.7
2021-12-03T00:07:29.000000000Z,1.866239818,7018.4128922,56527.2,56527.3
2021-12-03T00:07:42.000000000Z,1.866239818,7018.4128922,56528.8,56528.9
2021-12-03T00:07:55.000000000Z,1.866239818,7018.4128922,56546.5,56546.6
2021-12-03T00:08:08.000000000Z,1.866239818,7018.4128922,56529.6,56529.7
2021-12-03T00:08:21.000000000Z,1.866239818,7018.4128922,56515.5,56515.6
2021-12-03T00:08:34.000000000Z,1.866239818,7018.4128922,56535.2,56535.3
2021-12-03T00:08:47.000000000Z,1.866239818,7018.4128922,56533.2,56533.3
2021-12-03T00:09:00.000000000Z,1.894362958,5428.5236169,56528.3,56528.4
2021-12-03T00:09:13.000000000Z,1.894362958,5428.5236169,56506.4,56506.5
2021-12-03T00:09:26.000000000Z,1.894362958,5428.5236169,56482.4,56482.5
2021-12-03T00:09:39.000000000Z,1.894362958,5428.5236169,56457.6,56457.7
2021-12-03T00:09:52.000000000Z,1.894362958,5428.5236169,56456.7,56456.8
2021-12-03T00:10:05.000000000Z,1.894362958,5428.5236169,56459.4,56459.5
2021-12-03T00:10:18.000000000Z,1.894362958,5428.5236169,56465.5,56465.6
2021-12-03T00:10:31.000000000Z,1.894362958,5428.5236169,56465.6,56465.7
2021-12-03T00:10:44.000000000Z,1.894362958,5428.5236169,56491.7,56491.8
2021-12-03T00:10:57.000000000Z,1.894362958,5428.5236169,56505,56505.1
2021-12-03T00:11:10.000000000Z,1.894362958,5428.5236169,56530.4,56530.5
2021-12-03T00:11:23.000000000Z,1.894362958,5428.5236169,56560,56560.1
2021-12-03T00:11:36.000000000Z,1.894362958,5428.5236169,56551.6,56551.7
2021-12-03T00:11:49.000000000Z,1.894362958,5428.5236169,56553.9,56554
2021-12-03T00:12:02.000000000Z,1.894362958,5428.5236169,56556.2,56556.3
2021-12-03T00:12:15.000000000Z,1.894362958,5428.5236169,56554.4,56554.5
2021-12-03T00:12:28.000000000Z,1.894362958,5428.5236169,56550,56550.1
2021-12-03T00:12:41.000000000Z,1.894362958,5428.5236169,56561.7,56561.8
2021-12-03T00:12:54.000000000Z,1.863424038,7178.4846967,56580.7,56580.8
2021-12-03T00:13:07.000000000Z,1.863424038,7178.4846967,56581.3,56581.4
2021-12-03T00:13:20.000000000Z,1.863424038,7178.4846967,56580.2,56580.3
2021-12-03T00:13:33.000000000Z,1.863424038,7178.4846967,56550.1,56550.2
2021-12-03T00:13:46.000000000Z,1.863424038,7178.4846967,56581.4,56581.5
2021-12-03T00:13:59.000000000Z,1.863424038,7178.4846967,56557,56557.1
2021-12-03T00:14:12.000000000Z,1.863424038,7178.4846967,56550.1,56550.2
2021-12-03T00:14:25.000000000Z,1.863424038,7178.4846967,56568,56568.1
2021-12-03T00:14:38.000000000Z,1.863424038,7178.4846967,56543.9,56544
2021-12-03T00:14:51.000000000Z,1.863424038,7178.4846967,56543.9,56544
2021-12-03T00:15:04.000000000Z,1.863424038,7178.4846967,56524.7,56524.8
2021-12-03T00:15:17.000000000Z,1.863424038,7178.4846967,56536.5,56536.6
2021-12-03T00:15:30.000000000Z,1.863424038,7178.4846967,56560,56562.6
2021-12-03T00:15:43.000000000Z,1.817072418,9800.1972162,56581.3,56581.4
2021-12-03T00:15:56.000000000Z,1.817072418,9800.1972162,56587,56587.1
2021-12-03T00:16:09.000000000Z,1.817072418,9800.1972162,56593.9,56594
2021-12-03T00:16:22.000000000Z,1.817072418,9800.1972162,56602.8,56602.9
2021-12-03T00:16:35.000000000Z,1.817072418,9800.1972162,56603.3,56603.4
2021-12-03T00:16:48.000000000Z,1.817072418,9800.1972162,56602.6,56602.7
2021-12-03T00:17:01.000000000Z,1.817072418,9800.1972162,56606.2,56606.3
2021-12-03T00:17:14.000000000Z,1.817072418,9800.1972162,56610.9,56611
2021-12-03T00:17:27.000000000Z,1.817072418,9800.1972162,56611.7,56611.8
2021-12-03T00:17:40.000000000Z,1.817072418,9800.1972162,56609.3,56609.4
2021-12-03T00:17:53.000000000Z,1.817072418,9800.1972162,56611.7,56611.8
2021-12-03T00:18:06.000000000Z,1.817072418,9800.1972162,56586.2,56586.3
2021-12-03T00:18:19.000000000Z,1.817072418,9800.1972162,56571.3,56571.4
2021-12-03T00:18:32.000000000Z,1.817072418,9800.1972162,56571,56571.1
2021-12-03T00:18:45.000000000Z,1.817072418,9800.1972162,56545.8,56545.9
