TIME,BASE_AVAILABLE_BALANCE,QUOTE_AVAILABLE_BALANCE,BEST_BID_PRICE,BEST_ASK_PRICE
2021-12-20T00:00:07.000000000Z,0.61171364797,68593.724798,46660.8,46660.9
2021-12-20T00:00:20.000000000Z,0.61171364797,68593.724798,46615.2,46615.3
2021-12-20T00:00:33.000000000Z,0.61171364797,68593.724798,46629.5,46629.6
2021-12-20T00:00:46.000000000Z,0.61171364797,68593.724798,46664,46664.1
2021-12-20T00:00:59.000000000Z,0.61171364797,68593.724798,46675,46675.1
2021-12-20T00:01:12.000000000Z,0.61171364797,68593.724798,46636.9,46637
2021-12-20T00:01:25.000000000Z,0.61171364797,68593.724798,46640.1,46640.2
2021-12-20T00:01:38.000000000Z,0.61171364797,68593.724798,46602.4,46602.5
2021-12-20T00:01:51.000000000Z,0.61171364797,68593.724798,46573.9,46574
2021-12-20T00:02:04.000000000Z,0.61171364797,68593.724798,46589.9,46591
2021-12-20T00:02:17.000000000Z,0.61171364797,68593.724798,46574.1,46574.2
2021-12-20T00:02:30.000000000Z,0.61171364797,68593.724798,46544.4,46545
2021-12-20T00:02:43.000000000Z,0.61171364797,68593.724798,46519.1,46519.2
2021-12-20T00:02:56.000000000Z,0.61171364797,68593.724798,46507,46507.1
2021-12-20T00:03:09.000000000Z,0.61171364797,68593.724798,46540.8,46540.9
2021-12-20T00:03:22.000000000Z,0.61171364797,68593.724798,46548.7,46552.2
2021-12-20T00:03:35.000000000Z,0.61171364797,68593.724798,46501,46501.1
2021-12-20T00:03:48.000000000Z,0.61171364797,68593.724798,46513.7,46513.8
2021-12-20T00:04:01.000000000Z,0.61171364797,68593.724798,46583.1,46583.2
2021-12-20T00:04:14.000000000Z,0.61171364797,68593.724798,46551.9,46552
2021-12-20T00:04:27.000000000Z,0.61171364797,68593.724798,46547.2,46547.3
2021-12-20T00:04:40.000000000Z,0.61171364797,68593.724798,46531.1,46531.2
2021-12-20T00:04:53.000000000Z,0.61171364797,68593.724798,46524.7,46525.2
2021-12-20T00:05:06.000000000Z,0.61171364797,68593.724798,46526.7,46526.8
2021-12-20T00:05:19.000000000Z,0.61171364797,68593.724798,46510.6,46512.2
2021-12-20T00:05:32.000000000Z,0.61171364797,68593.724798,46507.8,46507.9
2021-12-20T00:05:45.000000000Z,0.61171364797,68593.724798,46563.7,46563.8
2021-12-20T00:05:58.000000000Z,0.61171364797,68593.724798,46543.5,46543.6
2021-12-20T00:06:11.000000000Z,0.61171364797,68593.724798,46518.9,46519
2021-12-20T00:06:24.000000000Z,0.61171364797,68593.724798,46509.8,46509.9
2021-12-20T00:06:37.000000000Z,0.65795341797,66443.122578,46499,46499.1
2021-12-20T00:06:50.000000000Z,0.65795341797,66443.122578,46482.1,46482.2
2021-12-20T00:07:03.000000000Z,0.65795341797,66443.122578,46487.9,46488
2021-12-20T00:07:16.000000000Z,0.65795341797,66443.122578,46483.4,46483.5
2021-12-20T00:07:29.000000000Z,0.65795341797,66443.122578,46499.9,46500
2021-12-20T00:07:42.000000000Z,0.65795341797,66443.122578,46549.7,46549.8
2021-12-20T00:07:55.000000000Z,0.65795341797,66443.122578,46594.7,46594.8
2021-12-20T00:08:08.000000000Z,0.65795341797,66443.122578,46580.1,46580.2
2021-12-20T00:08:21.000000000Z,0.65795341797,66443.122578,46600,46600.1
2021-12-20T00:08:34.000000000Z,0.65795341797,66443.122578,46603.4,46608.7
2021-12-20T00:08:47.000000000Z,0.65795341797,66443.122578,46647.8,46647.9
2021-12-20T00:09:00.000000000Z,0.65795341797,66443.122578,46711.5,46711.6
2021-12-20T00:09:13.000000000Z,0.65795341797,66443.122578,46674.8,46674.9
2021-12-20T00:09:26.000000000Z,0.65795341797,66443.122578,46687.4,46687.5
2021-12-20T00:09:39.000000000Z,0.65795341797,66443.122578,46679.4,46679.5
2021-12-20T00:09:52.000000000Z,0.65795341797,66443.122578,46676.9,46677
2021-12-20T00:10:05.000000000Z,0.65795341797,66443.122578,46697.6,46699.6
2021-12-20T00:10:18.000000000Z,0.65795341797,66443.122578,46718.3,46718.4
2021-12-20T00:10:31.000000000Z,0.65795341797,66443.122578,46713.1,46713.2
2021-12-20T00:10:44.000000000Z,0.65795341797,66443.122578,46706.4,46706.5
2021-12-20T00:10:57.000000000Z,0.65795341797,66443.122578,46676,46676.1
2021-12-20T00:11:03.215693286Z,0.65795341797,66443.127425,46672.7,46672.8
2021-12-20T00:11:17.000000000Z,0.65795341797,66443.127425,46675.5,46675.6
2021-12-20T00:11:30.000000000Z,0.65795341797,66443.127425,46678.2,46678.3
2021-12-20T00:11:43.000000000Z,0.65795341797,66443.127425,46627.7,46627.8
2021-12-20T00:11:56.000000000Z,0.65795341797,66443.127425,46633.4,46633.5
2021-12-20T00:12:09.000000000Z,0.65795341797,66443.127425,46581.8,46581.9
2021-12-20T00:12:22.000000000Z,0.65795341797,66443.127425,46554.4,46554.5
2021-12-20T00:12:35.000000000Z,0.65795341797,66443.127425,46561.2,46561.3
2021-12-20T00:12:48.000000000Z,0.65795341797,66443.127425,46566.9,46567
2021-12-20T00:13:01.000000000Z,0.65795341797,66443.127425,46528.4,46528.5
2021-12-20T00:13:14.000000000Z,0.65795341797,66443.127425,46511.1,46511.2
2021-12-20T00:13:27.000000000Z,0.65795341797,66443.127425,46321.6,46360.9
2021-12-20T00:13:40.000000000Z,0.65795341797,66443.127425,46353.6,46354.8
2021-12-20T00:13:53.000000000Z,0.65795341797,66443.127425,46414.1,46415.2
2021-12-20T00:14:06.000000000Z,0.65795341797,66443.127425,46388.1,46388.2
2021-12-20T00:14:19.000000000Z,0.65795341797,66443.127425,46381.6,46381.7
2021-12-20T00:14:32.000000000Z,0.65795341797,66443.127425,46426,46426.1
2021-12-20T00:14:45.000000000Z,0.65795341797,66443.127425,46422.9,46423
2021-12-20T00:14:58.000000000Z,0.65795341797,66443.127425,46408.2,46409.1
2021-12-20T00:15:11.000000000Z,0.65795341797,66443.127425,46414.7,46414.8
