TIME,BASE_AVAILABLE_BALANCE,QUOTE_AVAILABLE_BALANCE,BEST_BID_PRICE,BEST_ASK_PRICE
2021-12-19T00:00:02.000000000Z,0.69519737797,64760.784977,46825.2,46825.3
2021-12-19T00:00:15.000000000Z,0.69519737797,64760.784977,46822,46822.1
2021-12-19T00:00:28.000000000Z,0.69519737797,64760.784977,46806.4,46806.5
2021-12-19T00:00:41.000000000Z,0.69519737797,64760.784977,46785.7,46785.8
2021-12-19T00:00:54.000000000Z,0.69519737797,64760.784977,46784.1,46784.2
2021-12-19T00:01:07.000000000Z,0.69519737797,64760.784977,46805.8,46805.9
2021-12-19T00:01:20.000000000Z,0.69519737797,64760.784977,46799.7,46799.8
2021-12-19T00:01:33.000000000Z,0.69519737797,64760.784977,46794.1,46794.2
2021-12-19T00:01:46.000000000Z,0.69519737797,64760.784977,46782.5,46782.6
2021-12-19T00:01:59.000000000Z,0.69519737797,64760.784977,46766,46766.1
2021-12-19T00:02:12.000000000Z,0.69519737797,64760.784977,46783,46783.1
2021-12-19T00:02:25.000000000Z,0.69519737797,64760.784977,46788.3,46788.4
2021-12-19T00:02:38.000000000Z,0.69519737797,64760.784977,46790,46790.1
2021-12-19T00:02:51.000000000Z,0.69519737797,64760.784977,46773.2,46773.3
2021-12-19T00:03:04.000000000Z,0.69519737797,64760.784977,46786.3,46786.4
2021-12-19T00:03:17.000000000Z,0.69519737797,64760.784977,46833,46833.1
2021-12-19T00:03:30.000000000Z,0.69519737797,64760.784977,46836.9,46837
2021-12-19T00:03:43.000000000Z,0.69519737797,64760.784977,46824.6,46824.7
2021-12-19T00:03:56.000000000Z,0.69519737797,64760.784977,46824.7,46824.8
2021-12-19T00:04:09.000000000Z,0.69519737797,64760.784977,46805.2,46805.3
2021-12-19T00:04:22.000000000Z,0.69519737797,64760.784977,46805.9,46806
2021-12-19T00:04:35.000000000Z,0.69519737797,64760.784977,46803,46803.1
2021-12-19T00:04:48.000000000Z,0.69519737797,64760.784977,46813.6,46813.7
2021-12-19T00:05:01.000000000Z,0.69519737797,64760.784977,46833.3,46833.4
2021-12-19T00:05:14.000000000Z,0.69519737797,64760.784977,46852.6,46852.7
2021-12-19T00:05:27.000000000Z,0.69519737797,64760.784977,46835,46835.1
2021-12-19T00:05:40.000000000Z,0.69519737797,64760.784977,46842.7,46842.8
2021-12-19T00:05:53.000000000Z,0.69519737797,64760.784977,46859.8,46859.9
2021-12-19T00:06:06.000000000Z,0.69519737797,64760.784977,46839.3,46839.4
2021-12-19T00:06:19.000000000Z,0.69519737797,64760.784977,46854.2,46854.3
2021-12-19T00:06:32.000000000Z,0.69519737797,64760.784977,46854.2,46854.3
2021-12-19T00:06:45.000000000Z,0.69519737797,64760.784977,46843.9,46844
2021-12-19T00:06:58.000000000Z,0.66860162797,66006.638469,46850.1,46850.2
2021-12-19T00:07:11.000000000Z,0.66860162797,66006.638469,46861.3,46862.3
2021-12-19T00:07:24.000000000Z,0.66860162797,66006.638469,46869.9,46870
2021-12-19T00:07:37.000000000Z,0.66860162797,66006.638469,46876.9,46877
2021-12-19T00:07:50.000000000Z,0.66860162797,66006.638469,46876.4,46876.5
2021-12-19T00:08:03.000000000Z,0.66860162797,66006.638469,46877.4,46877.5
2021-12-19T00:08:16.000000000Z,0.66860162797,66006.638469,46874.4,46874.5
2021-12-19T00:08:29.000000000Z,0.66860162797,66006.638469,46858.8,46858.9
2021-12-19T00:08:42.000000000Z,0.66860162797,66006.638469,46834.5,46834.6
2021-12-19T00:08:55.000000000Z,0.66860162797,66006.638469,46850.9,46851
2021-12-19T00:09:08.000000000Z,0.66860162797,66006.638469,46834.9,46835
2021-12-19T00:09:21.000000000Z,0.66860162797,66006.638469,46808.6,46808.7
2021-12-19T00:09:34.000000000Z,0.66860162797,66006.638469,46795.1,46795.2
2021-12-19T00:09:47.000000000Z,0.66860162797,66006.638469,46784.7,46784.8
2021-12-19T00:10:00.000000000Z,0.66860162797,66006.638469,46764.1,46764.2
2021-12-19T00:10:13.000000000Z,0.66860162797,66006.638469,46778.7,46778.8
2021-12-19T00:10:26.000000000Z,0.66860162797,66006.638469,46773.8,46773.9
2021-12-19T00:10:39.000000000Z,0.66860162797,66006.638469,46773.8,46773.9
2021-12-19T00:10:52.000000000Z,0.66860162797,66006.638469,46759.5,46759.6
2021-12-19T00:11:05.000000000Z,0.66860162797,66006.638469,46772.6,46772.7
2021-12-19T00:11:18.000000000Z,0.66860162797,66006.638469,46787.3,46787.4
2021-12-19T00:11:31.000000000Z,0.66860162797,66006.638469,46772.5,46772.6
2021-12-19T00:11:44.000000000Z,0.66860162797,66006.638469,46770.2,46770.3
2021-12-19T00:11:57.000000000Z,0.66860162797,66006.638469,46755.2,46755.3
2021-12-19T00:12:10.000000000Z,0.66860162797,66006.638469,46755.2,46755.3
2021-12-19T00:12:23.000000000Z,0.66860162797,66006.638469,46748.1,46748.2
2021-12-19T00:12:36.000000000Z,0.66860162797,66006.638469,46748.1,46748.2
2021-12-19T00:12:49.000000000Z,0.66860162797,66006.638469,46737,46737.1
2021-12-19T00:13:02.000000000Z,0.66860162797,66006.638469,46760.3,46760.4
2021-12-19T00:13:15.000000000Z,0.66860162797,66006.638469,46795.8,46795.9
2021-12-19T00:13:28.000000000Z,0.66860162797,66006.638469,46810.9,46811
2021-12-19T00:13:41.000000000Z,0.66860162797,66006.638469,46818.1,46818.2
2021-12-19T00:13:54.000000000Z,0.66860162797,66006.638469,46808.5,46808.6
2021-12-19T00:14:07.000000000Z,0.66860162797,66006.638469,46822.4,46822.5
2021-12-19T00:14:20.000000000Z,0.66860162797,66006.638469,46802,46802.1
2021-12-19T00:14:33.000000000Z,0.66860162797,66006.638469,46806.1,46806.2
2021-12-19T00:14:46.000000000Z,0.66860162797,66006.638469,46818.2,46818.3
2021-12-19T00:14:59.000000000Z,0.66860162797,66006.638469,46818.2,46818.3
2021-12-19T00:15:12.000000000Z,0.71362750797,63898.608152,46808.5,46808.6
2021-12-19T00:15:25.000000000Z,0.71362750797,63898.608152,46779.1,46779.2
2021-12-19T00:15:38.000000000Z,0.71362750797,63898.608152,46763.9,46764
2021-12-19T00:15:51.000000000Z,0.71362750797,63898.608152,46751.5,46751.6
2021-12-19T00:16:04.000000000Z,0.71362750797,63898.608152,46748.2,46748.3
2021-12-19T00:16:17.000000000Z,0.71362750797,63898.608152,46749.1,46749.2
2021-12-19T00:16:30.000000000Z,0.71362750797,63898.608152,46756.8,46756.9
2021-12-19T00:16:43.000000000Z,0.71362750797,63898.608152,46757.5,46757.6
2021-12-19T00:16:56.000000000Z,0.71362750797,63898.608152,46747.6,46747.7
2021-12-19T00:17:09.000000000Z,0.71362750797,63898.608152,46749.4,46749.5
2021-12-19T00:17:22.000000000Z,0.71362750797,63898.608152,46778.9,46779
2021-12-19T00:17:35.000000000Z,0.71362750797,63898.608152,46769.2,46769.3
2021-12-19T00:17:48.000000000Z,0.71362750797,63898.608152,46778.9,46779
2021-12-19T00:18:01.000000000Z,0.71362750797,63898.608152,46768.1,46768.2
2021-12-19T00:18:14.000000000Z,0.71362750797,63898.608152,46793.6,46793.7
2021-12-19T00:18:27.000000000Z,0.71362750797,63898.608152,46794.3,46794.4
2021-12-19T00:18:40.000000000Z,0.71362750797,63898.608152,46780.1,46780.2
2021-12-19T00:18:53.000000000Z,0.71362750797,63898.608152,46776,46776.1
2021-12-19T00:19:06.000000000Z,0.76205975797,61633.141226,46767.4,46767.5
2021-12-19T00:19:19.000000000Z,0.80458384797,59644.400691,46766,46766.1
2021-12-19T00:19:32.000000000Z,0.80458384797,59644.400691,46754.1,46754.2
2021-12-19T00:19:45.000000000Z,0.80458384797,59644.400691,46773.6,46773.7
2021-12-19T00:19:58.000000000Z,0.80458384797,59644.400691,46758.8,46758.9
2021-12-19T00:20:11.000000000Z,0.80458384797,59644.400691,46747.5,46747.6
2021-12-19T00:20:24.000000000Z,0.80458384797,59644.400691,46705,46706.1
2021-12-19T00:20:37.000000000Z,0.80458384797,59644.400691,46686.3,46686.4
2021-12-19T00:20:50.000000000Z,0.80458384797,59644.400691,46683.2,46683.3
2021-12-19T00:21:03.000000000Z,0.80458384797,59644.400691,46682.6,46682.7
2021-12-19T00:21:16.000000000Z,0.80458384797,59644.400691,46684.3,46684.4
2021-12-19T00:21:29.000000000Z,0.80458384797,59644.400691,46683.2,46683.3
2021-12-19T00:21:42.000000000Z,0.80458384797,59644.400691,46697.8,46697.9
2021-12-19T00:21:55.000000000Z,0.80458384797,59644.400691,46702.2,46702.3
2021-12-19T00:22:08.000000000Z,0.80458384797,59644.400691,46693.3,46693.4
2021-12-19T00:22:21.000000000Z,0.80458384797,59644.400691,46693.3,46693.4
2021-12-19T00:22:34.000000000Z,0.80458384797,59644.400691,46699.7,46699.8
2021-12-19T00:22:47.000000000Z,0.80458384797,59644.400691,46671.6,46671.7
2021-12-19T00:23:00.000000000Z,0.80458384797,59644.400691,46671.6,46671.7
2021-12-19T00:23:13.000000000Z,0.80458384797,59644.400691,46670.5,46670.6
2021-12-19T00:23:26.000000000Z,0.80458384797,59644.400691,46661,46661.1
2021-12-19T00:23:39.000000000Z,0.80458384797,59644.400691,46650.7,46650.8
2021-12-19T00:23:52.000000000Z,0.80458384797,59644.400691,46656.6,46656.7
2021-12-19T00:24:05.000000000Z,0.80458384797,59644.400691,46655.4,46655.5
2021-12-19T00:24:18.000000000Z,0.80458384797,59644.400691,46670.3,46670.4
2021-12-19T00:24:31.000000000Z,0.85297649797,57385.901208,46669.1,46669.2
2021-12-19T00:24:44.000000000Z,0.80447606797,59649.377476,46685.1,46685.2
2021-12-19T00:24:57.000000000Z,0.80447606797,59649.377476,46685.1,46685.2
2021-12-19T00:25:10.000000000Z,0.80447606797,59649.377476,46674.7,46674.8
2021-12-19T00:25:23.000000000Z,0.80447606797,59649.377476,46667.9,46668
2021-12-19T00:25:36.000000000Z,0.85182846797,57439.540523,46658,46658.1
2021-12-19T00:25:49.000000000Z,0.80388753797,59676.373285,46681,46681.1
2021-12-19T00:26:02.000000000Z,0.80388753797,59676.373285,46689,46689.1
2021-12-19T00:26:15.000000000Z,0.79007486797,60321.277884,46678.6,46678.7
2021-12-19T00:26:28.000000000Z,0.79007486797,60321.277884,46659,46659.1
2021-12-19T00:26:41.000000000Z,0.79007486797,60321.277884,46658.6,46658.7
2021-12-19T00:26:54.000000000Z,0.79007486797,60321.277884,46687.7,46687.8
2021-12-19T00:27:07.000000000Z,0.79007486797,60321.277884,46701.6,46701.7
2021-12-19T00:27:20.000000000Z,0.79007486797,60321.277884,46692.7,46692.8
2021-12-19T00:27:33.000000000Z,0.74759785797,62304.6485,46697.6,46697.7
2021-12-19T00:27:46.000000000Z,0.74759785797,62304.6485,46697.6,46697.7
2021-12-19T00:27:59.000000000Z,0.74759785797,62304.6485,46702.7,46702.8
