TIME,BASE_AVAILABLE_BALANCE,QUOTE_AVAILABLE_BALANCE,BEST_BID_PRICE,BEST_ASK_PRICE
2021-12-13T00:00:06.000000000Z,0.53573203797,74315.549129,50054.8,50054.9
2021-12-13T00:00:19.000000000Z,0.53573203797,74315.549129,50050.4,50050.5
2021-12-13T00:00:32.000000000Z,0.53573203797,74315.549129,50019.8,50019.9
2021-12-13T00:00:45.000000000Z,0.53573203797,74315.549129,50018.1,50018.2
2021-12-13T00:00:58.000000000Z,0.53573203797,74315.549129,50034.2,50034.3
2021-12-13T00:01:11.000000000Z,0.53573203797,74315.549129,50048.1,50048.2
2021-12-13T00:01:24.000000000Z,0.53573203797,74315.549129,50063.9,50064
2021-12-13T00:01:37.000000000Z,0.53573203797,74315.549129,50068,50068.1
2021-12-13T00:01:50.000000000Z,0.53573203797,74315.549129,50068,50068.1
2021-12-13T00:02:03.000000000Z,0.53573203797,74315.549129,50068,50068.1
2021-12-13T00:02:16.000000000Z,0.53573203797,74315.549129,50048.2,50048.3
2021-12-13T00:02:29.000000000Z,0.53573203797,74315.549129,50077.2,50077.3
2021-12-13T00:02:42.000000000Z,0.53573203797,74315.549129,50070.9,50071
2021-12-13T00:02:55.000000000Z,0.53573203797,74315.549129,50133,50133.1
2021-12-13T00:03:08.000000000Z,0.53573203797,74315.549129,50114.6,50114.7
2021-12-13T00:03:21.000000000Z,0.53573203797,74315.549129,50108.9,50109
2021-12-13T00:03:34.000000000Z,0.53573203797,74315.549129,50147.9,50148
2021-12-13T00:03:47.000000000Z,0.53573203797,74315.549129,50158,50158.1
2021-12-13T00:04:00.000000000Z,0.53573203797,74315.549129,50152.1,50152.2
2021-12-13T00:04:13.000000000Z,0.53573203797,74315.549129,50156.5,50156.6
2021-12-13T00:04:26.000000000Z,0.53573203797,74315.549129,50160.9,50161
2021-12-13T00:04:39.000000000Z,0.53573203797,74315.549129,50140.8,50140.9
2021-12-13T00:04:52.000000000Z,0.53573203797,74315.549129,50155.6,50155.7
2021-12-13T00:05:05.000000000Z,0.53573203797,74315.549129,50155.6,50155.7
2021-12-13T00:05:18.000000000Z,0.48874950797,76671.990809,50168,50168.1
2021-12-13T00:05:31.000000000Z,0.48874950797,76671.990809,50183.2,50183.3
2021-12-13T00:05:44.000000000Z,0.48874950797,76671.990809,50154.8,50154.9
2021-12-13T00:05:57.000000000Z,0.48874950797,76671.990809,50144.6,50144.7
2021-12-13T00:06:10.000000000Z,0.44217684797,79007.362914,50160.6,50160.7
2021-12-13T00:06:23.000000000Z,0.48348891797,76935.125262,50154.5,50154.6
2021-12-13T00:06:36.000000000Z,0.52133949797,75036.749261,50129.4,50129.5
2021-12-13T00:06:49.000000000Z,0.52133949797,75036.749261,50128.3,50128.4
2021-12-13T00:07:02.000000000Z,0.52133949797,75036.749261,50113.5,50113.6
2021-12-13T00:07:15.000000000Z,0.52133949797,75036.749261,50105.1,50105.2
2021-12-13T00:07:28.000000000Z,0.52133949797,75036.749261,50088.7,50088.8
2021-12-13T00:07:41.000000000Z,0.52133949797,75036.749261,50087.1,50087.2
2021-12-13T00:07:54.000000000Z,0.52133949797,75036.749261,50096,50096.1
2021-12-13T00:08:07.000000000Z,0.52133949797,75036.749261,50105.3,50105.4
2021-12-13T00:08:20.000000000Z,0.52133949797,75036.749261,50111.9,50112
2021-12-13T00:08:33.000000000Z,0.50549627797,75830.686153,50114.9,50115
