TIME,BASE_AVAILABLE_BALANCE,QUOTE_AVAILABLE_BALANCE,BEST_BID_PRICE,BEST_ASK_PRICE
2021-12-01T00:00:00.000000000Z,1.118962498,50000,56927.3,56938
2021-12-01T00:00:13.000000000Z,1.072451258,52648.010474,56966.8,56967.1
2021-12-01T00:00:17.472333955Z,1.072451258,52648.015123,56980.6,56981
2021-12-01T00:00:26.175537898Z,1.072451258,52648.019773,56987.9,56988
2021-12-01T00:00:40.000000000Z,1.118941608,49998.632356,56851.9,56852
2021-12-01T00:00:50.084790499Z,1.118941608,49998.63701,56862.4,56862.5
2021-12-01T00:00:50.231307408Z,1.118941608,49998.641663,56862.4,56862.5
2021-12-01T00:00:55.907169920Z,1.118941608,49998.646317,56887,56887.1
2021-12-01T00:01:09.000000000Z,1.165468208,47351.887623,56844.7,56844.8
2021-12-01T00:01:22.000000000Z,1.170933568,47041.214981,56836.7,56836.8
2021-12-01T00:01:35.000000000Z,1.170933568,47041.214981,56812.7,56812.8
2021-12-01T00:01:48.000000000Z,1.170933568,47041.214981,56781.6,56781.7
2021-12-01T00:02:01.000000000Z,1.170933568,47041.214981,56726.6,56735.9
2021-12-01T00:02:14.000000000Z,1.170933568,47041.214981,56696.6,56697.3
2021-12-01T00:02:27.000000000Z,1.170933568,47041.214981,56704.4,56704.5
2021-12-01T00:02:40.000000000Z,1.170933568,47041.214981,56701,56701.1
2021-12-01T00:02:53.000000000Z,1.170933568,47041.214981,56668.6,56668.7
2021-12-01T00:03:06.000000000Z,1.170933568,47041.214981,56666.2,56666.3
2021-12-01T00:03:19.000000000Z,1.170933568,47041.214981,56714,56714.1
2021-12-01T00:03:28.786300605Z,1.170933568,47041.219639,56708,56709.8
2021-12-01T00:03:42.000000000Z,1.170933568,47041.219639,56780.8,56780.9
2021-12-01T00:03:55.000000000Z,1.170933568,47041.219639,56764.5,56768.2
2021-12-01T00:04:08.000000000Z,1.170933568,47041.219639,56784.9,56785
2021-12-01T00:04:21.000000000Z,1.170933568,47041.219639,56856,56857.1
2021-12-01T00:04:34.000000000Z,1.170933568,47041.219639,56811,56811.1
2021-12-01T00:04:47.000000000Z,1.170933568,47041.219639,56840.6,56840.7
2021-12-01T00:05:00.000000000Z,1.170933568,47041.219639,56820,56820.1
2021-12-01T00:05:13.000000000Z,1.170933568,47041.219639,56832.7,56832.8
2021-12-01T00:05:26.000000000Z,1.170933568,47041.219639,56841.9,56842
2021-12-01T00:05:39.000000000Z,1.170933568,47041.219639,56909.9,56910
2021-12-01T00:05:52.000000000Z,1.170933568,47041.219639,56939.2,56942.7
2021-12-01T00:06:05.000000000Z,1.170933568,47041.219639,56991.1,56992.8
2021-12-01T00:06:18.000000000Z,1.170933568,47041.219639,57011.4,57011.5
2021-12-01T00:06:31.000000000Z,1.170933568,47041.219639,57037.1,57037.2
2021-12-01T00:06:44.000000000Z,1.170933568,47041.219639,57043.7,57043.8
2021-12-01T00:06:57.000000000Z,1.170933568,47041.219639,57060,57060.1
2021-12-01T00:07:10.000000000Z,1.170933568,47041.219639,57052.7,57052.8
2021-12-01T00:07:23.000000000Z,1.170933568,47041.219639,57081.8,57081.9
2021-12-01T00:07:36.000000000Z,1.170933568,47041.219639,57119.9,57120
2021-12-01T00:07:49.000000000Z,1.170933568,47041.219639,57111.7,57113.9
2021-12-01T00:08:02.000000000Z,1.170933568,47041.219639,57127.7,57127.8
2021-12-01T00:08:15.000000000Z,1.170933568,47041.219639,57147.6,57147.7
2021-12-01T00:08:28.000000000Z,1.170933568,47041.219639,57165.8,57165.9
2021-12-01T00:08:41.000000000Z,1.170933568,47041.219639,57188.7,57188.8
2021-12-01T00:08:54.000000000Z,1.170933568,47041.219639,57200.1,57200.2
2021-12-01T00:09:07.000000000Z,1.170933568,47041.219639,57196.2,57196.3
2021-12-01T00:09:20.000000000Z,1.170933568,47041.219639,57177.7,57177.8
2021-12-01T00:09:33.000000000Z,1.170933568,47041.219639,57176.9,57180.2
2021-12-01T00:09:46.000000000Z,1.170933568,47041.219639,57191.4,57191.5
2021-12-01T00:09:50.306345380Z,1.170933568,47041.224282,57191.5,57191.6
2021-12-01T00:10:04.000000000Z,1.170933568,47041.224282,57173.6,57173.7
2021-12-01T00:10:17.000000000Z,1.170933568,47041.224282,57212.6,57212.7
2021-12-01T00:10:30.000000000Z,1.170933568,47041.224282,57273.8,57273.9
2021-12-01T00:10:43.000000000Z,1.170933568,47041.224282,57345.5,57347.5
2021-12-01T00:10:56.000000000Z,1.170933568,47041.224282,57386.5,57386.6
2021-12-01T00:11:09.000000000Z,1.170933568,47041.224282,57410.5,57412.1
2021-12-01T00:11:22.000000000Z,1.170933568,47041.224282,57368.2,57368.3
2021-12-01T00:11:35.000000000Z,1.170933568,47041.224282,57306,57306.1
2021-12-01T00:11:48.000000000Z,1.170933568,47041.224282,57323,57323.1
2021-12-01T00:12:01.000000000Z,1.170933568,47041.224282,57386.1,57386.2
2021-12-01T00:12:14.000000000Z,1.124574358,49701.603179,57448.4,57448.5
2021-12-01T00:12:27.000000000Z,1.124574358,49701.603179,57468.7,57472.9
2021-12-01T00:12:40.000000000Z,1.124574358,49701.603179,57529.9,57530
2021-12-01T00:12:53.000000000Z,1.124574358,49701.603179,57475.5,57475.6
2021-12-01T00:13:06.000000000Z,1.124574358,49701.603179,57490.9,57492.3
2021-12-01T00:13:19.000000000Z,1.124574358,49701.603179,57405,57410.3
2021-12-01T00:13:32.000000000Z,1.124574358,49701.603179,57371.8,57380.9
2021-12-01T00:13:45.000000000Z,1.124574358,49701.603179,57304.4,57304.5
2021-12-01T00:13:58.000000000Z,1.124574358,49701.603179,57294.4,57294.6
2021-12-01T00:14:11.000000000Z,1.124574358,49701.603179,57278.1,57278.2
2021-12-01T00:14:24.000000000Z,1.124574358,49701.603179,57303.1,57303.2
2021-12-01T00:14:37.000000000Z,1.124574358,49701.603179,57280.6,57280.7
2021-12-01T00:14:50.000000000Z,1.124574358,49701.603179,57176.2,57176.3
2021-12-01T00:15:03.000000000Z,1.124574358,49701.603179,57234.7,57235.6
2021-12-01T00:15:16.000000000Z,1.124574358,49701.603179,57306.5,57308.4
2021-12-01T00:15:29.000000000Z,1.124574358,49701.603179,57330.2,57330.3
2021-12-01T00:15:42.000000000Z,1.124574358,49701.603179,57343.5,57343.6
2021-12-01T00:15:55.000000000Z,1.124574358,49701.603179,57357.8,57357.9
2021-12-01T00:16:08.000000000Z,1.124574358,49701.603179,57292.5,57292.6
2021-12-01T00:16:21.000000000Z,1.124574358,49701.603179,57298.9,57299
2021-12-01T00:16:34.000000000Z,1.149674178,48263.413231,57326.7,57326.8
2021-12-01T00:16:47.000000000Z,1.149674178,48263.413231,57292.9,57295.1
2021-12-01T00:17:00.000000000Z,1.149674178,48263.413231,57334,57334.1
2021-12-01T00:17:13.000000000Z,1.149674178,48263.413231,57298.1,57303.6
2021-12-01T00:17:26.000000000Z,1.149674178,48263.413231,57295.7,57299.8
2021-12-01T00:17:39.000000000Z,1.149674178,48263.413231,57272.9,57273
2021-12-01T00:17:52.000000000Z,1.149674178,48263.413231,57298,57298.1
2021-12-01T00:18:05.000000000Z,1.149674178,48263.413231,57318.8,57318.9
2021-12-01T00:18:14.272020326Z,1.149674178,48263.41787,57323.9,57325.9
2021-12-01T00:18:28.000000000Z,1.149674178,48263.41787,57301.1,57301.2
2021-12-01T00:18:41.000000000Z,1.149674178,48263.41787,57306.3,57306.4
2021-12-01T00:18:53.118628170Z,1.149674178,48263.422508,57306.5,57306.6
2021-12-01T00:19:07.000000000Z,1.149674178,48263.422508,57288.2,57288.3
2021-12-01T00:19:20.000000000Z,1.149674178,48263.422508,57261.1,57261.2
2021-12-01T00:19:33.000000000Z,1.149674178,48263.422508,57283.8,57285.6
2021-12-01T00:19:46.000000000Z,1.149674178,48263.422508,57409.4,57409.6
2021-12-01T00:19:59.000000000Z,1.149674178,48263.422508,57390.9,57400.4
2021-12-01T00:20:12.000000000Z,1.149674178,48263.422508,57374.5,57374.6
2021-12-01T00:20:25.000000000Z,1.149674178,48263.422508,57411.5,57411.6
2021-12-01T00:20:38.000000000Z,1.149674178,48263.422508,57406.7,57406.8
2021-12-01T00:20:51.000000000Z,1.149674178,48263.422508,57370,57370.1
2021-12-01T00:21:04.000000000Z,1.149674178,48263.422508,57398.7,57398.8
2021-12-01T00:21:17.000000000Z,1.149674178,48263.422508,57357.1,57357.2
2021-12-01T00:21:30.000000000Z,1.111391808,50459.19287,57407,57407.1
2021-12-01T00:21:43.000000000Z,1.111391808,50459.19287,57412.5,57412.6
2021-12-01T00:21:56.000000000Z,1.111391808,50459.19287,57399.1,57399.2
2021-12-01T00:22:09.000000000Z,1.111391808,50459.19287,57396.9,57397
2021-12-01T00:22:22.000000000Z,1.111391808,50459.19287,57423.1,57423.2
2021-12-01T00:22:35.000000000Z,1.111391808,50459.19287,57429.4,57429.5
2021-12-01T00:22:48.000000000Z,1.111391808,50459.19287,57427.1,57427.2
2021-12-01T00:23:01.000000000Z,1.111391808,50459.19287,57426.5,57426.6
2021-12-01T00:23:14.000000000Z,1.111391808,50459.19287,57411.1,57411.2
2021-12-01T00:23:27.000000000Z,1.111391808,50459.19287,57422.8,57424.7
2021-12-01T00:23:40.000000000Z,1.111391808,50459.19287,57414,57414.3
2021-12-01T00:23:53.000000000Z,1.111391808,50459.19287,57416.6,57416.7
2021-12-01T00:24:06.000000000Z,1.157691478,47800.823242,57390.1,57390.2
2021-12-01T00:24:19.000000000Z,1.157691478,47800.823242,57399.9,57400
2021-12-01T00:24:32.000000000Z,1.157691478,47800.823242,57378.2,57378.3
2021-12-01T00:24:45.000000000Z,1.157691478,47800.823242,57389,57389.1
2021-12-01T00:24:58.000000000Z,1.157691478,47800.823242,57412,57412.1
2021-12-01T00:25:10.493444768Z,1.157691478,47800.827877,57413,57413.1
2021-12-01T00:25:24.000000000Z,1.157691478,47800.827877,57392.1,57392.2
2021-12-01T00:25:37.000000000Z,1.203718858,45159.219914,57359.9,57361.3
2021-12-01T00:25:50.000000000Z,1.203718858,45159.219914,57371,57371.1
2021-12-01T00:26:03.000000000Z,1.203718858,45159.219914,57400.2,57400.3
2021-12-01T00:26:16.000000000Z,1.203718858,45159.219914,57357.8,57357.9
2021-12-01T00:26:29.000000000Z,1.203718858,45159.219914,57363.8,57363.9
2021-12-01T00:26:42.000000000Z,1.203718858,45159.219914,57350.5,57350.6
2021-12-01T00:26:55.000000000Z,1.203718858,45159.219914,57334.4,57334.5
2021-12-01T00:27:08.000000000Z,1.203718858,45159.219914,57318.9,57321.9
2021-12-01T00:27:21.000000000Z,1.203718858,45159.219914,57338.6,57338.8
2021-12-01T00:27:34.000000000Z,1.203718858,45159.219914,57348.3,57348.4
2021-12-01T00:27:47.000000000Z,1.203718858,45159.219914,57368.5,57368.6
2021-12-01T00:28:00.000000000Z,1.203718858,45159.219914,57377.7,57377.8
2021-12-01T00:28:13.000000000Z,1.203718858,45159.219914,57389.1,57391.6
2021-12-01T00:28:26.000000000Z,1.203718858,45159.219914,57395.8,57395.9
2021-12-01T00:28:39.000000000Z,1.203718858,45159.219914,57409.8,57409.9
2021-12-01T00:28:52.000000000Z,1.203718858,45159.219914,57408.4,57408.5
2021-12-01T00:29:05.000000000Z,1.203718858,45159.219914,57427.1,57427.2
2021-12-01T00:29:18.000000000Z,1.203718858,45159.219914,57480.4,57480.5
2021-12-01T00:29:31.000000000Z,1.203718858,45159.219914,57440.4,57440.5
2021-12-01T00:29:44.000000000Z,1.203718858,45159.219914,57496.5,57497.3
2021-12-01T00:29:57.000000000Z,1.203718858,45159.219914,57515.9,57516
2021-12-01T00:30:10.000000000Z,1.203718858,45159.219914,57575.5,57583.6
2021-12-01T00:30:23.000000000Z,1.203718858,45159.219914,57562.2,57562.3
2021-12-01T00:30:36.000000000Z,1.203718858,45159.219914,57552.2,57552.3
2021-12-01T00:30:49.000000000Z,1.203718858,45159.219914,57567.7,57567.8
2021-12-01T00:31:02.000000000Z,1.203718858,45159.219914,57587.1,57587.2
2021-12-01T00:31:15.000000000Z,1.203718858,45159.219914,57573.2,57573.3
2021-12-01T00:31:28.000000000Z,1.203718858,45159.219914,57598.7,57598.9
2021-12-01T00:31:41.000000000Z,1.203718858,45159.219914,57609.9,57610
2021-12-01T00:31:54.000000000Z,1.203718858,45159.219914,57622.8,57622.9
2021-12-01T00:32:07.000000000Z,1.203718858,45159.219914,57648.9,57649
2021-12-01T00:32:20.000000000Z,1.203718858,45159.219914,57606.5,57606.6
2021-12-01T00:32:33.000000000Z,1.203718858,45159.219914,57568.5,57568.6
2021-12-01T00:32:46.000000000Z,1.203718858,45159.219914,57533.2,57533.3
2021-12-01T00:32:59.000000000Z,1.203718858,45159.219914,57561.6,57561.7
2021-12-01T00:33:12.000000000Z,1.203718858,45159.219914,57533.8,57533.9
2021-12-01T00:33:25.000000000Z,1.203718858,45159.219914,57517.7,57518.5
2021-12-01T00:33:38.000000000Z,1.203718858,45159.219914,57489,57489.1
